X,Y,y3_hhid,lat_mod,lon_mod,DN,Label,Description 
33.03422,-2.57535,3051-004,-2.57535,33.03422,202,lo-hi,"Low agricultural potential, High market access"
33.03422,-2.57535,3052-001,-2.57535,33.03422,202,lo-hi,"Low agricultural potential, High market access"
33.03422,-2.57535,3053-001,-2.57535,33.03422,202,lo-hi,"Low agricultural potential, High market access"
33.03422,-2.57535,3054-001,-2.57535,33.03422,202,lo-hi,"Low agricultural potential, High market access"
34.09396,-1.93397,3055-001,-1.93397,34.09396,202,lo-hi,"Low agricultural potential, High market access"
33.03422,-2.57535,3055-101,-2.57535,33.03422,202,lo-hi,"Low agricultural potential, High market access"
33.03422,-2.57535,3056-001,-2.57535,33.03422,202,lo-hi,"Low agricultural potential, High market access"
33.03422,-2.57535,3057-001,-2.57535,33.03422,202,lo-hi,"Low agricultural potential, High market access"
33.03422,-2.57535,3058-001,-2.57535,33.03422,202,lo-hi,"Low agricultural potential, High market access"
33.03422,-2.57535,3058-104,-2.57535,33.03422,202,lo-hi,"Low agricultural potential, High market access"
33.03422,-2.57535,3059-001,-2.57535,33.03422,202,lo-hi,"Low agricultural potential, High market access"
33.03422,-2.57535,3060-001,-2.57535,33.03422,202,lo-hi,"Low agricultural potential, High market access"
33.04363,-2.55544,3060-007,-2.55544,33.04363,202,lo-hi,"Low agricultural potential, High market access"
33.04242,-2.55228,3060-009,-2.55228,33.04242,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3061-001,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3062-001,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3063-001,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3063-002,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3064-001,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.03682,-2.54108,3065-001,-2.54108,33.03682,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3066-001,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3066-009,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.81795,-1.94854,3066-103,-1.94854,33.81795,202,lo-hi,"Low agricultural potential, High market access"
33.04885,-2.54235,3067-001,-2.54235,33.04885,202,lo-hi,"Low agricultural potential, High market access"
33.10914,-2.54835,3068-001,-2.54835,33.10914,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3069-001,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.17386,-4.29724,3069-008,-4.29724,33.17386,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3070-001,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3071-001,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3071-002,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3072-001,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3073-005,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3074-001,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.31538,-2.62812,3074-003,-2.62812,33.31538,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3075-002,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3076-001,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3076-002,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3077-001,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.60699,-2.72635,3077-108,-2.72635,33.60699,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3078-001,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3079-001,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3080-001,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3080-002,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3081-001,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3082-001,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3083-001,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.61597,-2.73105,3084-001,-2.73105,33.61597,202,lo-hi,"Low agricultural potential, High market access"
33.43132,-2.59108,3084-005,-2.59108,33.43132,202,lo-hi,"Low agricultural potential, High market access"
33.53177,-2.63664,3089-005,-2.63664,33.53177,202,lo-hi,"Low agricultural potential, High market access"
33.45017,-2.57889,3093-001,-2.57889,33.45017,202,lo-hi,"Low agricultural potential, High market access"
33.45017,-2.57889,3093-003,-2.57889,33.45017,202,lo-hi,"Low agricultural potential, High market access"
33.45017,-2.57889,3094-001,-2.57889,33.45017,202,lo-hi,"Low agricultural potential, High market access"
33.45017,-2.57889,3095-001,-2.57889,33.45017,202,lo-hi,"Low agricultural potential, High market access"
33.45017,-2.57889,3096-001,-2.57889,33.45017,202,lo-hi,"Low agricultural potential, High market access"
33.45017,-2.57889,3097-001,-2.57889,33.45017,202,lo-hi,"Low agricultural potential, High market access"
33.45017,-2.57889,3099-001,-2.57889,33.45017,202,lo-hi,"Low agricultural potential, High market access"
33.45017,-2.57889,3100-001,-2.57889,33.45017,202,lo-hi,"Low agricultural potential, High market access"
33.45017,-2.57889,3101-001,-2.57889,33.45017,202,lo-hi,"Low agricultural potential, High market access"
33.93589,-1.56593,3101-004,-1.56593,33.93589,202,lo-hi,"Low agricultural potential, High market access"
33.07855,-2.1017,3102-001,-2.1017,33.07855,202,lo-hi,"Low agricultural potential, High market access"
33.08162,-2.53109,3103-001,-2.53109,33.08162,202,lo-hi,"Low agricultural potential, High market access"
33.00679,-2.51904,3104-001,-2.51904,33.00679,202,lo-hi,"Low agricultural potential, High market access"
33.00679,-2.51904,3105-001,-2.51904,33.00679,202,lo-hi,"Low agricultural potential, High market access"
33.00679,-2.51904,3107-001,-2.51904,33.00679,202,lo-hi,"Low agricultural potential, High market access"
33.00679,-2.51904,3108-001,-2.51904,33.00679,202,lo-hi,"Low agricultural potential, High market access"
33.00679,-2.51904,3109-001,-2.51904,33.00679,202,lo-hi,"Low agricultural potential, High market access"
33.00679,-2.51904,3110-001,-2.51904,33.00679,202,lo-hi,"Low agricultural potential, High market access"
33.06829,-2.83667,3189-005,-2.83667,33.06829,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3190-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3191-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3191-002,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3191-003,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3192-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3192-003,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3193-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3194-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.0401,-2.79722,3194-004,-2.79722,33.0401,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3195-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3196-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3197-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3197-003,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.09221,-3.76426,3197-004,-3.76426,33.09221,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3197-005,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3198-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3199-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
32.95099,-2.80813,3199-002,-2.80813,32.95099,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3200-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3200-003,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3200-009,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.01279,-2.80438,3200-024,-2.80438,33.01279,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3201-001,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
33.00349,-2.80963,3201-003,-2.80963,33.00349,202,lo-hi,"Low agricultural potential, High market access"
32.42161,-2.846,3206-111,-2.846,32.42161,202,lo-hi,"Low agricultural potential, High market access"
33.01472,-2.5369,3208-003,-2.5369,33.01472,202,lo-hi,"Low agricultural potential, High market access"
33.01698,-2.52584,3208-008,-2.52584,33.01698,202,lo-hi,"Low agricultural potential, High market access"
32.68825,-2.54831,3211-013,-2.54831,32.68825,202,lo-hi,"Low agricultural potential, High market access"
33.0102,-2.53685,3213-001,-2.53685,33.0102,202,lo-hi,"Low agricultural potential, High market access"
33.04616,-2.54076,3213-003,-2.54076,33.04616,202,lo-hi,"Low agricultural potential, High market access"
32.97094,-2.58863,3216-001,-2.58863,32.97094,202,lo-hi,"Low agricultural potential, High market access"
34.00056,-1.58592,3241-003,-1.58592,34.00056,202,lo-hi,"Low agricultural potential, High market access"
33.97153,-2.02851,3266-001,-2.02851,33.97153,202,lo-hi,"Low agricultural potential, High market access"
33.8546,-1.93225,3271-001,-1.93225,33.8546,202,lo-hi,"Low agricultural potential, High market access"
33.8546,-1.93225,3271-008,-1.93225,33.8546,202,lo-hi,"Low agricultural potential, High market access"
33.8546,-1.93225,3272-001,-1.93225,33.8546,202,lo-hi,"Low agricultural potential, High market access"
33.8546,-1.93225,3274-001,-1.93225,33.8546,202,lo-hi,"Low agricultural potential, High market access"
33.8546,-1.93225,3275-001,-1.93225,33.8546,202,lo-hi,"Low agricultural potential, High market access"
33.8546,-1.93225,3275-003,-1.93225,33.8546,202,lo-hi,"Low agricultural potential, High market access"
33.8546,-1.93225,3277-001,-1.93225,33.8546,202,lo-hi,"Low agricultural potential, High market access"
33.8546,-1.93225,3277-004,-1.93225,33.8546,202,lo-hi,"Low agricultural potential, High market access"
33.8546,-1.93225,3278-001,-1.93225,33.8546,202,lo-hi,"Low agricultural potential, High market access"
33.8546,-1.93225,3279-001,-1.93225,33.8546,202,lo-hi,"Low agricultural potential, High market access"
33.8546,-1.93225,3280-001,-1.93225,33.8546,202,lo-hi,"Low agricultural potential, High market access"
36.62029,-3.73476,3333-008,-3.73476,36.62029,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3396-001,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3397-001,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3397-004,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3398-001,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3399-001,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3400-001,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3400-002,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3400-004,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3401-001,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3401-003,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3401-006,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.29575,-5.84791,3402-001,-5.84791,39.29575,202,lo-hi,"Low agricultural potential, High market access"
39.28684,-5.83982,3403-001,-5.83982,39.28684,202,lo-hi,"Low agricultural potential, High market access"
39.28684,-5.83982,3404-001,-5.83982,39.28684,202,lo-hi,"Low agricultural potential, High market access"
39.28684,-5.83982,3405-001,-5.83982,39.28684,202,lo-hi,"Low agricultural potential, High market access"
39.28684,-5.83982,3405-003,-5.83982,39.28684,202,lo-hi,"Low agricultural potential, High market access"
39.28684,-5.83982,3406-001,-5.83982,39.28684,202,lo-hi,"Low agricultural potential, High market access"
39.28684,-5.83982,3407-001,-5.83982,39.28684,202,lo-hi,"Low agricultural potential, High market access"
39.28684,-5.83982,3408-001,-5.83982,39.28684,202,lo-hi,"Low agricultural potential, High market access"
39.28684,-5.83982,3409-001,-5.83982,39.28684,202,lo-hi,"Low agricultural potential, High market access"
39.28684,-5.83982,3410-001,-5.83982,39.28684,202,lo-hi,"Low agricultural potential, High market access"
39.22209,-5.93604,3411-001,-5.93604,39.22209,202,lo-hi,"Low agricultural potential, High market access"
39.22209,-5.93604,3412-001,-5.93604,39.22209,202,lo-hi,"Low agricultural potential, High market access"
39.22209,-5.93604,3413-001,-5.93604,39.22209,202,lo-hi,"Low agricultural potential, High market access"
39.22209,-5.93604,3415-001,-5.93604,39.22209,202,lo-hi,"Low agricultural potential, High market access"
39.22209,-5.93604,3416-001,-5.93604,39.22209,202,lo-hi,"Low agricultural potential, High market access"
39.22209,-5.93604,3417-001,-5.93604,39.22209,202,lo-hi,"Low agricultural potential, High market access"
39.22209,-5.93604,3418-001,-5.93604,39.22209,202,lo-hi,"Low agricultural potential, High market access"
39.22209,-5.93604,3419-001,-5.93604,39.22209,202,lo-hi,"Low agricultural potential, High market access"
39.23886,-5.94671,3421-001,-5.94671,39.23886,202,lo-hi,"Low agricultural potential, High market access"
39.23886,-5.94671,3422-001,-5.94671,39.23886,202,lo-hi,"Low agricultural potential, High market access"
39.23886,-5.94671,3423-001,-5.94671,39.23886,202,lo-hi,"Low agricultural potential, High market access"
39.23886,-5.94671,3424-002,-5.94671,39.23886,202,lo-hi,"Low agricultural potential, High market access"
39.23886,-5.94671,3424-010,-5.94671,39.23886,202,lo-hi,"Low agricultural potential, High market access"
39.23886,-5.94671,3425-001,-5.94671,39.23886,202,lo-hi,"Low agricultural potential, High market access"
39.23886,-5.94671,3426-001,-5.94671,39.23886,202,lo-hi,"Low agricultural potential, High market access"
39.23886,-5.94671,3427-001,-5.94671,39.23886,202,lo-hi,"Low agricultural potential, High market access"
39.23886,-5.94671,3428-001,-5.94671,39.23886,202,lo-hi,"Low agricultural potential, High market access"
39.23886,-5.94671,3428-004,-5.94671,39.23886,202,lo-hi,"Low agricultural potential, High market access"
39.2446,-5.97757,3429-001,-5.97757,39.2446,202,lo-hi,"Low agricultural potential, High market access"
39.2446,-5.97757,3430-001,-5.97757,39.2446,202,lo-hi,"Low agricultural potential, High market access"
39.2446,-5.97757,3431-001,-5.97757,39.2446,202,lo-hi,"Low agricultural potential, High market access"
39.2446,-5.97757,3432-001,-5.97757,39.2446,202,lo-hi,"Low agricultural potential, High market access"
39.2446,-5.97757,3434-001,-5.97757,39.2446,202,lo-hi,"Low agricultural potential, High market access"
39.2446,-5.97757,3435-001,-5.97757,39.2446,202,lo-hi,"Low agricultural potential, High market access"
39.2446,-5.97757,3436-001,-5.97757,39.2446,202,lo-hi,"Low agricultural potential, High market access"
39.22835,-6.0683,3437-001,-6.0683,39.22835,202,lo-hi,"Low agricultural potential, High market access"
39.2446,-5.97757,3437-003,-5.97757,39.2446,202,lo-hi,"Low agricultural potential, High market access"
39.24177,-5.93941,3438-001,-5.93941,39.24177,202,lo-hi,"Low agricultural potential, High market access"
39.24177,-5.93941,3438-004,-5.93941,39.24177,202,lo-hi,"Low agricultural potential, High market access"
39.24177,-5.93941,3439-001,-5.93941,39.24177,202,lo-hi,"Low agricultural potential, High market access"
39.24177,-5.93941,3441-001,-5.93941,39.24177,202,lo-hi,"Low agricultural potential, High market access"
39.24177,-5.93941,3442-001,-5.93941,39.24177,202,lo-hi,"Low agricultural potential, High market access"
39.24177,-5.93941,3443-001,-5.93941,39.24177,202,lo-hi,"Low agricultural potential, High market access"
39.24177,-5.93941,3444-001,-5.93941,39.24177,202,lo-hi,"Low agricultural potential, High market access"
39.24177,-5.93941,3445-001,-5.93941,39.24177,202,lo-hi,"Low agricultural potential, High market access"
39.54842,-6.41226,3474-001,-6.41226,39.54842,202,lo-hi,"Low agricultural potential, High market access"
39.54842,-6.41226,3475-001,-6.41226,39.54842,202,lo-hi,"Low agricultural potential, High market access"
39.54842,-6.41226,3476-001,-6.41226,39.54842,202,lo-hi,"Low agricultural potential, High market access"
39.54842,-6.41226,3477-001,-6.41226,39.54842,202,lo-hi,"Low agricultural potential, High market access"
39.54842,-6.41226,3477-003,-6.41226,39.54842,202,lo-hi,"Low agricultural potential, High market access"
39.54842,-6.41226,3478-001,-6.41226,39.54842,202,lo-hi,"Low agricultural potential, High market access"
39.54842,-6.41226,3480-001,-6.41226,39.54842,202,lo-hi,"Low agricultural potential, High market access"
39.54842,-6.41226,3481-001,-6.41226,39.54842,202,lo-hi,"Low agricultural potential, High market access"
39.54842,-6.41226,3482-001,-6.41226,39.54842,202,lo-hi,"Low agricultural potential, High market access"
39.54842,-6.41226,3483-001,-6.41226,39.54842,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3484-001,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3485-001,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3486-001,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3487-001,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3488-001,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3488-004,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3489-001,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3490-001,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3490-004,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3491-001,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3492-001,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3493-001,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.48952,-6.44204,3494-001,-6.44204,39.48952,202,lo-hi,"Low agricultural potential, High market access"
39.21773,-6.05552,3504-001,-6.05552,39.21773,202,lo-hi,"Low agricultural potential, High market access"
39.21773,-6.05552,3505-001,-6.05552,39.21773,202,lo-hi,"Low agricultural potential, High market access"
39.21773,-6.05552,3506-001,-6.05552,39.21773,202,lo-hi,"Low agricultural potential, High market access"
39.21773,-6.05552,3506-002,-6.05552,39.21773,202,lo-hi,"Low agricultural potential, High market access"
39.21773,-6.05552,3507-001,-6.05552,39.21773,202,lo-hi,"Low agricultural potential, High market access"
39.21773,-6.05552,3508-001,-6.05552,39.21773,202,lo-hi,"Low agricultural potential, High market access"
39.21773,-6.05552,3509-001,-6.05552,39.21773,202,lo-hi,"Low agricultural potential, High market access"
39.21773,-6.05552,3510-001,-6.05552,39.21773,202,lo-hi,"Low agricultural potential, High market access"
39.21773,-6.05552,3511-001,-6.05552,39.21773,202,lo-hi,"Low agricultural potential, High market access"
39.21773,-6.05552,3511-004,-6.05552,39.21773,202,lo-hi,"Low agricultural potential, High market access"
39.22605,-6.04341,3530-001,-6.04341,39.22605,202,lo-hi,"Low agricultural potential, High market access"
39.32902,-5.8995,3640-001,-5.8995,39.32902,202,lo-hi,"Low agricultural potential, High market access"
39.21338,-6.0734,3648-008,-6.0734,39.21338,202,lo-hi,"Low agricultural potential, High market access"
39.21305,-6.06081,3658-001,-6.06081,39.21305,202,lo-hi,"Low agricultural potential, High market access"
39.24355,-6.01521,3682-001,-6.01521,39.24355,202,lo-hi,"Low agricultural potential, High market access"
39.38185,-6.15691,3714-001,-6.15691,39.38185,202,lo-hi,"Low agricultural potential, High market access"
39.55722,-6.40589,3728-005,-6.40589,39.55722,202,lo-hi,"Low agricultural potential, High market access"
39.76589,-5.14723,3921-001,-5.14723,39.76589,202,lo-hi,"Low agricultural potential, High market access"
35.85439,-5.08575,42736,-5.08575,35.85439,203,hi-hi,"High Suitability, High Market Access"
35.85439,-5.08575,42767,-5.08575,35.85439,203,hi-hi,"High Suitability, High Market Access"
35.85439,-5.08575,42795,-5.08575,35.85439,203,hi-hi,"High Suitability, High Market Access"
35.85439,-5.08575,42856,-5.08575,35.85439,203,hi-hi,"High Suitability, High Market Access"
35.85439,-5.08575,42887,-5.08575,35.85439,203,hi-hi,"High Suitability, High Market Access"
35.85439,-5.08575,42917,-5.08575,35.85439,203,hi-hi,"High Suitability, High Market Access"
35.85439,-5.08575,42948,-5.08575,35.85439,203,hi-hi,"High Suitability, High Market Access"
35.85439,-5.08575,42979,-5.08575,35.85439,203,hi-hi,"High Suitability, High Market Access"
36.47575,-6.17725,0028-001,-6.17725,36.47575,203,hi-hi,"High Suitability, High Market Access"
36.47575,-6.17725,0029-001,-6.17725,36.47575,203,hi-hi,"High Suitability, High Market Access"
36.47575,-6.17725,0030-001,-6.17725,36.47575,203,hi-hi,"High Suitability, High Market Access"
36.47575,-6.17725,0031-001,-6.17725,36.47575,203,hi-hi,"High Suitability, High Market Access"
36.47575,-6.17725,0032-001,-6.17725,36.47575,203,hi-hi,"High Suitability, High Market Access"
36.47575,-6.17725,0033-001,-6.17725,36.47575,203,hi-hi,"High Suitability, High Market Access"
36.47575,-6.17725,0034-001,-6.17725,36.47575,203,hi-hi,"High Suitability, High Market Access"
36.47575,-6.17725,0035-001,-6.17725,36.47575,203,hi-hi,"High Suitability, High Market Access"
36.46021,-5.79353,0038-001,-5.79353,36.46021,203,hi-hi,"High Suitability, High Market Access"
35.86269,-6.09032,0062-001,-6.09032,35.86269,203,hi-hi,"High Suitability, High Market Access"
39.10765,-6.99082,0063-001,-6.99082,39.10765,203,hi-hi,"High Suitability, High Market Access"
35.91746,-5.94781,0085-001,-5.94781,35.91746,203,hi-hi,"High Suitability, High Market Access"
35.91746,-5.94781,0086-001,-5.94781,35.91746,203,hi-hi,"High Suitability, High Market Access"
35.91746,-5.94781,0087-001,-5.94781,35.91746,203,hi-hi,"High Suitability, High Market Access"
35.91746,-5.94781,0087-003,-5.94781,35.91746,203,hi-hi,"High Suitability, High Market Access"
35.91746,-5.94781,0088-001,-5.94781,35.91746,203,hi-hi,"High Suitability, High Market Access"
35.91746,-5.94781,0089-001,-5.94781,35.91746,203,hi-hi,"High Suitability, High Market Access"
35.91746,-5.94781,0090-001,-5.94781,35.91746,203,hi-hi,"High Suitability, High Market Access"
35.91746,-5.94781,0090-003,-5.94781,35.91746,203,hi-hi,"High Suitability, High Market Access"
35.91746,-5.94781,0091-001,-5.94781,35.91746,203,hi-hi,"High Suitability, High Market Access"
35.91746,-5.94781,0093-001,-5.94781,35.91746,203,hi-hi,"High Suitability, High Market Access"
36.0903,-3.55575,0113-004,-3.55575,36.0903,203,hi-hi,"High Suitability, High Market Access"
36.8397,-3.4244,0131-001,-3.4244,36.8397,203,hi-hi,"High Suitability, High Market Access"
36.8397,-3.4244,0132-001,-3.4244,36.8397,203,hi-hi,"High Suitability, High Market Access"
36.8397,-3.4244,0133-001,-3.4244,36.8397,203,hi-hi,"High Suitability, High Market Access"
36.8397,-3.4244,0133-003,-3.4244,36.8397,203,hi-hi,"High Suitability, High Market Access"
36.8397,-3.4244,0134-001,-3.4244,36.8397,203,hi-hi,"High Suitability, High Market Access"
36.8397,-3.4244,0135-001,-3.4244,36.8397,203,hi-hi,"High Suitability, High Market Access"
36.8397,-3.4244,0136-001,-3.4244,36.8397,203,hi-hi,"High Suitability, High Market Access"
36.8397,-3.4244,0137-001,-3.4244,36.8397,203,hi-hi,"High Suitability, High Market Access"
36.8397,-3.4244,0138-001,-3.4244,36.8397,203,hi-hi,"High Suitability, High Market Access"
36.87979,-3.55403,0140-001,-3.55403,36.87979,203,hi-hi,"High Suitability, High Market Access"
36.52716,-5.42926,0151-001,-5.42926,36.52716,203,hi-hi,"High Suitability, High Market Access"
36.97288,-3.5907,0174-001,-3.5907,36.97288,203,hi-hi,"High Suitability, High Market Access"
37.5513,-3.51664,0241-004,-3.51664,37.5513,203,hi-hi,"High Suitability, High Market Access"
37.71141,-3.78653,0250-001,-3.78653,37.71141,203,hi-hi,"High Suitability, High Market Access"
37.71141,-3.78653,0251-001,-3.78653,37.71141,203,hi-hi,"High Suitability, High Market Access"
37.71141,-3.78653,0253-001,-3.78653,37.71141,203,hi-hi,"High Suitability, High Market Access"
37.71141,-3.78653,0254-001,-3.78653,37.71141,203,hi-hi,"High Suitability, High Market Access"
37.71141,-3.78653,0255-001,-3.78653,37.71141,203,hi-hi,"High Suitability, High Market Access"
37.71141,-3.78653,0256-001,-3.78653,37.71141,203,hi-hi,"High Suitability, High Market Access"
37.71141,-3.78653,0257-001,-3.78653,37.71141,203,hi-hi,"High Suitability, High Market Access"
37.56839,-3.65137,0258-001,-3.65137,37.56839,203,hi-hi,"High Suitability, High Market Access"
30.13506,-4.56672,0271-001,-4.56672,30.13506,203,hi-hi,"High Suitability, High Market Access"
36.39657,-5.73582,0281-001,-5.73582,36.39657,203,hi-hi,"High Suitability, High Market Access"
37.06694,-3.31003,0316-001,-3.31003,37.06694,203,hi-hi,"High Suitability, High Market Access"
37.06694,-3.31003,0317-001,-3.31003,37.06694,203,hi-hi,"High Suitability, High Market Access"
37.06694,-3.31003,0319-001,-3.31003,37.06694,203,hi-hi,"High Suitability, High Market Access"
37.06694,-3.31003,0320-001,-3.31003,37.06694,203,hi-hi,"High Suitability, High Market Access"
37.06694,-3.31003,0321-001,-3.31003,37.06694,203,hi-hi,"High Suitability, High Market Access"
37.06694,-3.31003,0322-001,-3.31003,37.06694,203,hi-hi,"High Suitability, High Market Access"
37.06694,-3.31003,0323-001,-3.31003,37.06694,203,hi-hi,"High Suitability, High Market Access"
37.06694,-3.31003,0324-001,-3.31003,37.06694,203,hi-hi,"High Suitability, High Market Access"
37.06694,-3.31003,0325-001,-3.31003,37.06694,203,hi-hi,"High Suitability, High Market Access"
37.69152,-3.61621,0330-001,-3.61621,37.69152,203,hi-hi,"High Suitability, High Market Access"
37.03346,-3.48318,0332-005,-3.48318,37.03346,203,hi-hi,"High Suitability, High Market Access"
37.72093,-4.1024,0352-001,-4.1024,37.72093,203,hi-hi,"High Suitability, High Market Access"
37.05079,-3.01878,0353-003,-3.01878,37.05079,203,hi-hi,"High Suitability, High Market Access"
39.10314,-6.97618,0363-001,-6.97618,39.10314,203,hi-hi,"High Suitability, High Market Access"
38.52295,-5.0166,0364-002,-5.0166,38.52295,203,hi-hi,"High Suitability, High Market Access"
38.47192,-5.17263,0365-001,-5.17263,38.47192,203,hi-hi,"High Suitability, High Market Access"
38.47192,-5.17263,0366-001,-5.17263,38.47192,203,hi-hi,"High Suitability, High Market Access"
38.47192,-5.17263,0367-001,-5.17263,38.47192,203,hi-hi,"High Suitability, High Market Access"
